uid,uid2,Frontal,Lateral,both,exact,only missing L,only missing F
2062,2062,1.0,1.0,True,True,False,False
2063,2063,1.0,1.0,True,True,False,False
2065,2065,1.0,1.0,True,True,False,False
2066,2066,1.0,1.0,True,True,False,False
2067,2067,1.0,1.0,True,True,False,False
2068,2068,1.0,1.0,True,True,False,False
2069,2069,1.0,1.0,True,True,False,False
2070,2070,1.0,1.0,True,True,False,False
2071,2071,0.0,1.0,False,False,False,True
2072,2072,1.0,1.0,True,True,False,False
2073,2073,1.0,1.0,True,True,False,False
2074,2074,1.0,1.0,True,True,False,False
2075,2075,1.0,1.0,True,True,False,False
2077,2077,1.0,1.0,True,True,False,False
2078,2078,1.0,1.0,True,True,False,False
2079,2079,1.0,1.0,True,True,False,False
2080,2080,1.0,1.0,True,True,False,False
2081,2081,1.0,1.0,True,True,False,False
2082,2082,1.0,1.0,True,True,False,False
2083,2083,1.0,1.0,True,True,False,False
2084,2084,1.0,1.0,True,True,False,False
2085,2085,0.0,1.0,False,False,False,True
2086,2086,1.0,1.0,True,True,False,False
2087,2087,1.0,2.0,True,False,False,False
2088,2088,1.0,1.0,True,True,False,False
2089,2089,1.0,1.0,True,True,False,False
2090,2090,1.0,1.0,True,True,False,False
2091,2091,1.0,1.0,True,True,False,False
2092,2092,1.0,1.0,True,True,False,False
2093,2093,1.0,1.0,True,True,False,False
2094,2094,1.0,1.0,True,True,False,False
2095,2095,1.0,1.0,True,True,False,False
2096,2096,1.0,1.0,True,True,False,False
2097,2097,1.0,3.0,True,False,False,False
2098,2098,1.0,1.0,True,True,False,False
2099,2099,1.0,1.0,True,True,False,False
2100,2100,1.0,1.0,True,True,False,False
2102,2102,1.0,1.0,True,True,False,False
2103,2103,1.0,1.0,True,True,False,False
2105,2105,1.0,1.0,True,True,False,False
2106,2106,1.0,1.0,True,True,False,False
2108,2108,1.0,1.0,True,True,False,False
2109,2109,1.0,1.0,True,True,False,False
2110,2110,1.0,1.0,True,True,False,False
2111,2111,1.0,1.0,True,True,False,False
2112,2112,1.0,1.0,True,True,False,False
2113,2113,1.0,1.0,True,True,False,False
2114,2114,1.0,1.0,True,True,False,False
2115,2115,1.0,1.0,True,True,False,False
2116,2116,1.0,1.0,True,True,False,False
2117,2117,1.0,1.0,True,True,False,False
2118,2118,0.0,2.0,False,False,False,True
2119,2119,1.0,1.0,True,True,False,False
2120,2120,1.0,1.0,True,True,False,False
2121,2121,1.0,1.0,True,True,False,False
2122,2122,0.0,1.0,False,False,False,True
2123,2123,1.0,1.0,True,True,False,False
2124,2124,1.0,1.0,True,True,False,False
2125,2125,1.0,1.0,True,True,False,False
2126,2126,1.0,1.0,True,True,False,False
2127,2127,1.0,1.0,True,True,False,False
2128,2128,1.0,1.0,True,True,False,False
2129,2129,1.0,1.0,True,True,False,False
2130,2130,1.0,1.0,True,True,False,False
2131,2131,1.0,1.0,True,True,False,False
2132,2132,1.0,1.0,True,True,False,False
2133,2133,1.0,1.0,True,True,False,False
2134,2134,1.0,1.0,True,True,False,False
2135,2135,1.0,1.0,True,True,False,False
2136,2136,1.0,1.0,True,True,False,False
2137,2137,1.0,1.0,True,True,False,False
2138,2138,1.0,1.0,True,True,False,False
2139,2139,1.0,1.0,True,True,False,False
2140,2140,1.0,1.0,True,True,False,False
2141,2141,1.0,0.0,False,False,True,False
2142,2142,1.0,0.0,False,False,True,False
2143,2143,1.0,1.0,True,True,False,False
2144,2144,1.0,1.0,True,True,False,False
2145,2145,1.0,2.0,True,False,False,False
2146,2146,2.0,1.0,True,False,False,False
2147,2147,1.0,1.0,True,True,False,False
2148,2148,1.0,1.0,True,True,False,False
2149,2149,1.0,1.0,True,True,False,False
2150,2150,1.0,1.0,True,True,False,False
2151,2151,1.0,1.0,True,True,False,False
2152,2152,1.0,1.0,True,True,False,False
2153,2153,1.0,0.0,False,False,True,False
2154,2154,1.0,1.0,True,True,False,False
2155,2155,0.0,1.0,False,False,False,True
2156,2156,1.0,1.0,True,True,False,False
2157,2157,1.0,1.0,True,True,False,False
2158,2158,1.0,1.0,True,True,False,False
2159,2159,1.0,1.0,True,True,False,False
2160,2160,1.0,1.0,True,True,False,False
2161,2161,1.0,1.0,True,True,False,False
2162,2162,1.0,1.0,True,True,False,False
2163,2163,1.0,1.0,True,True,False,False
2164,2164,1.0,1.0,True,True,False,False
2165,2165,1.0,1.0,True,True,False,False
2166,2166,1.0,0.0,False,False,True,False
2167,2167,1.0,1.0,True,True,False,False
2168,2168,1.0,1.0,True,True,False,False
2169,2169,2.0,1.0,True,False,False,False
2170,2170,1.0,1.0,True,True,False,False
2171,2171,1.0,1.0,True,True,False,False
2172,2172,1.0,1.0,True,True,False,False
2173,2173,1.0,1.0,True,True,False,False
2174,2174,1.0,1.0,True,True,False,False
2175,2175,1.0,0.0,False,False,True,False
2176,2176,1.0,1.0,True,True,False,False
2177,2177,1.0,2.0,True,False,False,False
2178,2178,1.0,1.0,True,True,False,False
2179,2179,1.0,1.0,True,True,False,False
2180,2180,1.0,1.0,True,True,False,False
2181,2181,1.0,1.0,True,True,False,False
2183,2183,1.0,1.0,True,True,False,False
2184,2184,1.0,1.0,True,True,False,False
2185,2185,1.0,1.0,True,True,False,False
2186,2186,1.0,1.0,True,True,False,False
2187,2187,1.0,0.0,False,False,True,False
2188,2188,1.0,1.0,True,True,False,False
2189,2189,1.0,1.0,True,True,False,False
2190,2190,1.0,1.0,True,True,False,False
2191,2191,1.0,0.0,False,False,True,False
2192,2192,1.0,1.0,True,True,False,False
2193,2193,1.0,0.0,False,False,True,False
2194,2194,2.0,1.0,True,False,False,False
2195,2195,1.0,1.0,True,True,False,False
2197,2197,1.0,1.0,True,True,False,False
2198,2198,1.0,1.0,True,True,False,False
2199,2199,0.0,1.0,False,False,False,True
2200,2200,1.0,1.0,True,True,False,False
2201,2201,0.0,1.0,False,False,False,True
2202,2202,1.0,1.0,True,True,False,False
2203,2203,1.0,1.0,True,True,False,False
2204,2204,1.0,1.0,True,True,False,False
2205,2205,1.0,0.0,False,False,True,False
2206,2206,1.0,1.0,True,True,False,False
2207,2207,1.0,1.0,True,True,False,False
2208,2208,1.0,1.0,True,True,False,False
2209,2209,1.0,1.0,True,True,False,False
2210,2210,1.0,1.0,True,True,False,False
2211,2211,1.0,1.0,True,True,False,False
2212,2212,1.0,1.0,True,True,False,False
2213,2213,1.0,1.0,True,True,False,False
2214,2214,0.0,1.0,False,False,False,True
2215,2215,1.0,1.0,True,True,False,False
2216,2216,1.0,1.0,True,True,False,False
2217,2217,1.0,1.0,True,True,False,False
2218,2218,2.0,1.0,True,False,False,False
2219,2219,1.0,1.0,True,True,False,False
2220,2220,1.0,0.0,False,False,True,False
2221,2221,1.0,1.0,True,True,False,False
2222,2222,1.0,1.0,True,True,False,False
2223,2223,1.0,1.0,True,True,False,False
2224,2224,1.0,1.0,True,True,False,False
2225,2225,1.0,1.0,True,True,False,False
2226,2226,1.0,1.0,True,True,False,False
2227,2227,0.0,1.0,False,False,False,True
2228,2228,1.0,1.0,True,True,False,False
2229,2229,1.0,1.0,True,True,False,False
2230,2230,1.0,1.0,True,True,False,False
2231,2231,1.0,2.0,True,False,False,False
2232,2232,1.0,1.0,True,True,False,False
2233,2233,1.0,1.0,True,True,False,False
2234,2234,1.0,1.0,True,True,False,False
2235,2235,1.0,1.0,True,True,False,False
2236,2236,1.0,1.0,True,True,False,False
2237,2237,1.0,1.0,True,True,False,False
2238,2238,1.0,1.0,True,True,False,False
2239,2239,1.0,1.0,True,True,False,False
2240,2240,1.0,1.0,True,True,False,False
2241,2241,1.0,0.0,False,False,True,False
2242,2242,1.0,1.0,True,True,False,False
2243,2243,2.0,2.0,True,False,False,False
2244,2244,1.0,1.0,True,True,False,False
2245,2245,1.0,1.0,True,True,False,False
2246,2246,1.0,1.0,True,True,False,False
2247,2247,1.0,1.0,True,True,False,False
2248,2248,1.0,1.0,True,True,False,False
2249,2249,1.0,1.0,True,True,False,False
2250,2250,1.0,0.0,False,False,True,False
2251,2251,1.0,0.0,False,False,True,False
2252,2252,1.0,1.0,True,True,False,False
2253,2253,1.0,1.0,True,True,False,False
2254,2254,1.0,0.0,False,False,True,False
2255,2255,1.0,1.0,True,True,False,False
2256,2256,2.0,1.0,True,False,False,False
2257,2257,1.0,1.0,True,True,False,False
2258,2258,1.0,1.0,True,True,False,False
2259,2259,1.0,1.0,True,True,False,False
2260,2260,1.0,1.0,True,True,False,False
2261,2261,1.0,1.0,True,True,False,False
2262,2262,1.0,1.0,True,True,False,False
2263,2263,1.0,1.0,True,True,False,False
2264,2264,1.0,1.0,True,True,False,False
2265,2265,1.0,1.0,True,True,False,False
2266,2266,2.0,1.0,True,False,False,False
2267,2267,1.0,1.0,True,True,False,False
2268,2268,1.0,1.0,True,True,False,False
2269,2269,1.0,1.0,True,True,False,False
2270,2270,1.0,1.0,True,True,False,False
2271,2271,1.0,0.0,False,False,True,False
2272,2272,1.0,1.0,True,True,False,False
2273,2273,1.0,1.0,True,True,False,False
2274,2274,1.0,0.0,False,False,True,False
2275,2275,1.0,1.0,True,True,False,False
2276,2276,1.0,1.0,True,True,False,False
2277,2277,1.0,1.0,True,True,False,False
2278,2278,1.0,1.0,True,True,False,False
2279,2279,1.0,1.0,True,True,False,False
2280,2280,3.0,1.0,True,False,False,False
2281,2281,0.0,1.0,False,False,False,True
2282,2282,1.0,1.0,True,True,False,False
2283,2283,1.0,1.0,True,True,False,False
2285,2285,1.0,1.0,True,True,False,False
2286,2286,1.0,1.0,True,True,False,False
2287,2287,1.0,1.0,True,True,False,False
2288,2288,1.0,1.0,True,True,False,False
2289,2289,1.0,1.0,True,True,False,False
2290,2290,1.0,1.0,True,True,False,False
2291,2291,1.0,1.0,True,True,False,False
2292,2292,1.0,1.0,True,True,False,False
2293,2293,1.0,1.0,True,True,False,False
2294,2294,1.0,1.0,True,True,False,False
2295,2295,1.0,1.0,True,True,False,False
2296,2296,1.0,1.0,True,True,False,False
2297,2297,1.0,1.0,True,True,False,False
2298,2298,0.0,1.0,False,False,False,True
2299,2299,1.0,1.0,True,True,False,False
2300,2300,1.0,1.0,True,True,False,False
2301,2301,1.0,1.0,True,True,False,False
2302,2302,1.0,0.0,False,False,True,False
2303,2303,1.0,1.0,True,True,False,False
2304,2304,1.0,1.0,True,True,False,False
2305,2305,1.0,1.0,True,True,False,False
2306,2306,1.0,1.0,True,True,False,False
2307,2307,1.0,1.0,True,True,False,False
2308,2308,2.0,1.0,True,False,False,False
2310,2310,1.0,1.0,True,True,False,False
2311,2311,1.0,1.0,True,True,False,False
2312,2312,1.0,1.0,True,True,False,False
2313,2313,1.0,1.0,True,True,False,False
2314,2314,1.0,1.0,True,True,False,False
2315,2315,1.0,1.0,True,True,False,False
2316,2316,1.0,1.0,True,True,False,False
2317,2317,1.0,1.0,True,True,False,False
2318,2318,1.0,1.0,True,True,False,False
2319,2319,1.0,1.0,True,True,False,False
2320,2320,1.0,1.0,True,True,False,False
2321,2321,2.0,1.0,True,False,False,False
2322,2322,1.0,1.0,True,True,False,False
2323,2323,1.0,1.0,True,True,False,False
2324,2324,1.0,1.0,True,True,False,False
2325,2325,1.0,1.0,True,True,False,False
2326,2326,1.0,1.0,True,True,False,False
2327,2327,1.0,1.0,True,True,False,False
2328,2328,1.0,1.0,True,True,False,False
2329,2329,0.0,1.0,False,False,False,True
2330,2330,0.0,1.0,False,False,False,True
2331,2331,1.0,0.0,False,False,True,False
2332,2332,1.0,1.0,True,True,False,False
2333,2333,0.0,1.0,False,False,False,True
2334,2334,1.0,1.0,True,True,False,False
2335,2335,1.0,1.0,True,True,False,False
2336,2336,2.0,1.0,True,False,False,False
2337,2337,0.0,1.0,False,False,False,True
2338,2338,2.0,1.0,True,False,False,False
2339,2339,1.0,0.0,False,False,True,False
2340,2340,1.0,1.0,True,True,False,False
2341,2341,1.0,1.0,True,True,False,False
2342,2342,1.0,1.0,True,True,False,False
2343,2343,1.0,1.0,True,True,False,False
2344,2344,1.0,1.0,True,True,False,False
2345,2345,1.0,1.0,True,True,False,False
2347,2347,1.0,0.0,False,False,True,False
2348,2348,1.0,1.0,True,True,False,False
2349,2349,1.0,1.0,True,True,False,False
2350,2350,1.0,1.0,True,True,False,False
2351,2351,1.0,1.0,True,True,False,False
2352,2352,1.0,0.0,False,False,True,False
2353,2353,1.0,1.0,True,True,False,False
2354,2354,1.0,1.0,True,True,False,False
2355,2355,1.0,1.0,True,True,False,False
2356,2356,1.0,1.0,True,True,False,False
2357,2357,1.0,1.0,True,True,False,False
2358,2358,1.0,1.0,True,True,False,False
2359,2359,0.0,1.0,False,False,False,True
2360,2360,1.0,1.0,True,True,False,False
2361,2361,1.0,1.0,True,True,False,False
2362,2362,1.0,1.0,True,True,False,False
2363,2363,1.0,1.0,True,True,False,False
2364,2364,1.0,1.0,True,True,False,False
2365,2365,1.0,1.0,True,True,False,False
2366,2366,1.0,1.0,True,True,False,False
2367,2367,1.0,0.0,False,False,True,False
2368,2368,1.0,1.0,True,True,False,False
2369,2369,0.0,1.0,False,False,False,True
2370,2370,1.0,1.0,True,True,False,False
2371,2371,1.0,1.0,True,True,False,False
2372,2372,1.0,1.0,True,True,False,False
2373,2373,1.0,0.0,False,False,True,False
2374,2374,1.0,1.0,True,True,False,False
2375,2375,1.0,1.0,True,True,False,False
2376,2376,1.0,1.0,True,True,False,False
2377,2377,1.0,1.0,True,True,False,False
2378,2378,1.0,1.0,True,True,False,False
2379,2379,1.0,1.0,True,True,False,False
2380,2380,1.0,1.0,True,True,False,False
2381,2381,1.0,1.0,True,True,False,False
2382,2382,1.0,1.0,True,True,False,False
2383,2383,1.0,1.0,True,True,False,False
2384,2384,1.0,1.0,True,True,False,False
2385,2385,1.0,1.0,True,True,False,False
2386,2386,1.0,1.0,True,True,False,False
2387,2387,1.0,1.0,True,True,False,False
2388,2388,1.0,0.0,False,False,True,False
2389,2389,1.0,1.0,True,True,False,False
2390,2390,1.0,1.0,True,True,False,False
2391,2391,1.0,1.0,True,True,False,False
2392,2392,1.0,0.0,False,False,True,False
2393,2393,1.0,1.0,True,True,False,False
2394,2394,1.0,1.0,True,True,False,False
2395,2395,1.0,1.0,True,True,False,False
2396,2396,1.0,1.0,True,True,False,False
2397,2397,1.0,2.0,True,False,False,False
2398,2398,2.0,1.0,True,False,False,False
2400,2400,1.0,1.0,True,True,False,False
2401,2401,1.0,1.0,True,True,False,False
2402,2402,1.0,1.0,True,True,False,False
2403,2403,1.0,1.0,True,True,False,False
2404,2404,1.0,1.0,True,True,False,False
2405,2405,1.0,1.0,True,True,False,False
2406,2406,1.0,1.0,True,True,False,False
2407,2407,1.0,1.0,True,True,False,False
2408,2408,1.0,1.0,True,True,False,False
2409,2409,1.0,0.0,False,False,True,False
2410,2410,1.0,1.0,True,True,False,False
2411,2411,1.0,1.0,True,True,False,False
2412,2412,1.0,1.0,True,True,False,False
2413,2413,1.0,1.0,True,True,False,False
2414,2414,0.0,1.0,False,False,False,True
2415,2415,1.0,1.0,True,True,False,False
2416,2416,1.0,1.0,True,True,False,False
2417,2417,1.0,1.0,True,True,False,False
2418,2418,1.0,0.0,False,False,True,False
2419,2419,1.0,1.0,True,True,False,False
2420,2420,1.0,1.0,True,True,False,False
2421,2421,0.0,1.0,False,False,False,True
2422,2422,1.0,1.0,True,True,False,False
2423,2423,1.0,1.0,True,True,False,False
2424,2424,1.0,1.0,True,True,False,False
2425,2425,2.0,1.0,True,False,False,False
2426,2426,0.0,1.0,False,False,False,True
2427,2427,1.0,1.0,True,True,False,False
2428,2428,1.0,1.0,True,True,False,False
2430,2430,0.0,1.0,False,False,False,True
2431,2431,1.0,1.0,True,True,False,False
2432,2432,1.0,1.0,True,True,False,False
2433,2433,2.0,1.0,True,False,False,False
2434,2434,1.0,1.0,True,True,False,False
2435,2435,1.0,1.0,True,True,False,False
2436,2436,1.0,1.0,True,True,False,False
2437,2437,1.0,1.0,True,True,False,False
2438,2438,1.0,1.0,True,True,False,False
2439,2439,1.0,1.0,True,True,False,False
2440,2440,1.0,1.0,True,True,False,False
2441,2441,1.0,1.0,True,True,False,False
2442,2442,1.0,1.0,True,True,False,False
2443,2443,1.0,1.0,True,True,False,False
2444,2444,1.0,1.0,True,True,False,False
2445,2445,1.0,1.0,True,True,False,False
2446,2446,1.0,1.0,True,True,False,False
2447,2447,1.0,1.0,True,True,False,False
2448,2448,1.0,1.0,True,True,False,False
2449,2449,1.0,1.0,True,True,False,False
2450,2450,1.0,1.0,True,True,False,False
2451,2451,1.0,1.0,True,True,False,False
2453,2453,1.0,1.0,True,True,False,False
2454,2454,1.0,1.0,True,True,False,False
2455,2455,1.0,1.0,True,True,False,False
2456,2456,1.0,1.0,True,True,False,False
2457,2457,1.0,1.0,True,True,False,False
2458,2458,1.0,1.0,True,True,False,False
2459,2459,1.0,1.0,True,True,False,False
2460,2460,1.0,1.0,True,True,False,False
2461,2461,1.0,1.0,True,True,False,False
2462,2462,1.0,1.0,True,True,False,False
2463,2463,1.0,1.0,True,True,False,False
2464,2464,1.0,1.0,True,True,False,False
2465,2465,1.0,1.0,True,True,False,False
2466,2466,1.0,1.0,True,True,False,False
2467,2467,1.0,1.0,True,True,False,False
2468,2468,1.0,1.0,True,True,False,False
2469,2469,1.0,1.0,True,True,False,False
2470,2470,2.0,1.0,True,False,False,False
2471,2471,1.0,1.0,True,True,False,False
2472,2472,0.0,1.0,False,False,False,True
2473,2473,1.0,1.0,True,True,False,False
2474,2474,1.0,0.0,False,False,True,False
2475,2475,1.0,1.0,True,True,False,False
2476,2476,1.0,1.0,True,True,False,False
2477,2477,1.0,1.0,True,True,False,False
2478,2478,1.0,1.0,True,True,False,False
2479,2479,0.0,1.0,False,False,False,True
2480,2480,1.0,1.0,True,True,False,False
2481,2481,0.0,1.0,False,False,False,True
2482,2482,1.0,1.0,True,True,False,False
2483,2483,1.0,1.0,True,True,False,False
2484,2484,1.0,1.0,True,True,False,False
2485,2485,1.0,1.0,True,True,False,False
2486,2486,1.0,1.0,True,True,False,False
2487,2487,1.0,1.0,True,True,False,False
2488,2488,1.0,0.0,False,False,True,False
2489,2489,1.0,1.0,True,True,False,False
2490,2490,1.0,1.0,True,True,False,False
2491,2491,1.0,1.0,True,True,False,False
2492,2492,1.0,1.0,True,True,False,False
2493,2493,1.0,1.0,True,True,False,False
2494,2494,1.0,1.0,True,True,False,False
2495,2495,1.0,1.0,True,True,False,False
2496,2496,0.0,1.0,False,False,False,True
2497,2497,1.0,1.0,True,True,False,False
2498,2498,1.0,1.0,True,True,False,False
2499,2499,0.0,2.0,False,False,False,True
2501,2501,1.0,1.0,True,True,False,False
2502,2502,1.0,1.0,True,True,False,False
2503,2503,1.0,1.0,True,True,False,False
2504,2504,1.0,1.0,True,True,False,False
2505,2505,1.0,1.0,True,True,False,False
2506,2506,1.0,1.0,True,True,False,False
2507,2507,1.0,1.0,True,True,False,False
2509,2509,1.0,1.0,True,True,False,False
2510,2510,1.0,1.0,True,True,False,False
2511,2511,1.0,1.0,True,True,False,False
2512,2512,1.0,0.0,False,False,True,False
2513,2513,1.0,0.0,False,False,True,False
2514,2514,1.0,1.0,True,True,False,False
2515,2515,1.0,0.0,False,False,True,False
2516,2516,1.0,1.0,True,True,False,False
2517,2517,1.0,1.0,True,True,False,False
2518,2518,1.0,1.0,True,True,False,False
2519,2519,1.0,1.0,True,True,False,False
2520,2520,1.0,1.0,True,True,False,False
2522,2522,1.0,0.0,False,False,True,False
2523,2523,1.0,1.0,True,True,False,False
2524,2524,1.0,1.0,True,True,False,False
2525,2525,0.0,1.0,False,False,False,True
2526,2526,1.0,1.0,True,True,False,False
2527,2527,1.0,1.0,True,True,False,False
2528,2528,1.0,1.0,True,True,False,False
2529,2529,1.0,1.0,True,True,False,False
2530,2530,1.0,0.0,False,False,True,False
2531,2531,1.0,1.0,True,True,False,False
2532,2532,1.0,1.0,True,True,False,False
2533,2533,1.0,1.0,True,True,False,False
2535,2535,0.0,1.0,False,False,False,True
2536,2536,1.0,1.0,True,True,False,False
2537,2537,1.0,1.0,True,True,False,False
2538,2538,1.0,1.0,True,True,False,False
2539,2539,2.0,1.0,True,False,False,False
2540,2540,1.0,1.0,True,True,False,False
2541,2541,1.0,1.0,True,True,False,False
2542,2542,1.0,1.0,True,True,False,False
2543,2543,1.0,2.0,True,False,False,False
2544,2544,1.0,1.0,True,True,False,False
2545,2545,1.0,1.0,True,True,False,False
2546,2546,1.0,1.0,True,True,False,False
2547,2547,1.0,0.0,False,False,True,False
2548,2548,1.0,1.0,True,True,False,False
2549,2549,1.0,1.0,True,True,False,False
2550,2550,0.0,1.0,False,False,False,True
2551,2551,1.0,1.0,True,True,False,False
2552,2552,1.0,1.0,True,True,False,False
2553,2553,1.0,1.0,True,True,False,False
2554,2554,1.0,1.0,True,True,False,False
2555,2555,1.0,1.0,True,True,False,False
2557,2557,1.0,1.0,True,True,False,False
2558,2558,1.0,1.0,True,True,False,False
2559,2559,1.0,1.0,True,True,False,False
2560,2560,2.0,1.0,True,False,False,False
2561,2561,1.0,0.0,False,False,True,False
2562,2562,1.0,1.0,True,True,False,False
2563,2563,1.0,1.0,True,True,False,False
2564,2564,1.0,1.0,True,True,False,False
2565,2565,1.0,1.0,True,True,False,False
2566,2566,1.0,1.0,True,True,False,False
2567,2567,1.0,1.0,True,True,False,False
2568,2568,1.0,1.0,True,True,False,False
2569,2569,1.0,2.0,True,False,False,False
2570,2570,1.0,1.0,True,True,False,False
2571,2571,0.0,1.0,False,False,False,True
2572,2572,1.0,1.0,True,True,False,False
2573,2573,1.0,0.0,False,False,True,False
2574,2574,1.0,1.0,True,True,False,False
2575,2575,1.0,1.0,True,True,False,False
2576,2576,1.0,0.0,False,False,True,False
2577,2577,1.0,1.0,True,True,False,False
2578,2578,1.0,1.0,True,True,False,False
2579,2579,1.0,1.0,True,True,False,False
2580,2580,1.0,1.0,True,True,False,False
2581,2581,1.0,1.0,True,True,False,False
2582,2582,0.0,1.0,False,False,False,True
2583,2583,1.0,1.0,True,True,False,False
2584,2584,1.0,1.0,True,True,False,False
2585,2585,1.0,1.0,True,True,False,False
2586,2586,1.0,1.0,True,True,False,False
2587,2587,0.0,1.0,False,False,False,True
2588,2588,1.0,1.0,True,True,False,False
2589,2589,1.0,1.0,True,True,False,False
2590,2590,1.0,1.0,True,True,False,False
2591,2591,1.0,1.0,True,True,False,False
2592,2592,1.0,1.0,True,True,False,False
2593,2593,1.0,1.0,True,True,False,False
2594,2594,1.0,2.0,True,False,False,False
2595,2595,1.0,1.0,True,True,False,False
2596,2596,1.0,1.0,True,True,False,False
2597,2597,1.0,1.0,True,True,False,False
2599,2599,1.0,0.0,False,False,True,False
2600,2600,1.0,1.0,True,True,False,False
2601,2601,1.0,0.0,False,False,True,False
2604,2604,1.0,1.0,True,True,False,False
2605,2605,1.0,0.0,False,False,True,False
2606,2606,0.0,1.0,False,False,False,True
2607,2607,1.0,1.0,True,True,False,False
2608,2608,1.0,1.0,True,True,False,False
2609,2609,1.0,1.0,True,True,False,False
2610,2610,1.0,1.0,True,True,False,False
2611,2611,2.0,1.0,True,False,False,False
2612,2612,1.0,1.0,True,True,False,False
2613,2613,1.0,1.0,True,True,False,False
2614,2614,1.0,1.0,True,True,False,False
2615,2615,1.0,1.0,True,True,False,False
2616,2616,1.0,1.0,True,True,False,False
2617,2617,1.0,1.0,True,True,False,False
2618,2618,1.0,1.0,True,True,False,False
2619,2619,1.0,0.0,False,False,True,False
2620,2620,1.0,1.0,True,True,False,False
2621,2621,1.0,1.0,True,True,False,False
2622,2622,1.0,1.0,True,True,False,False
2623,2623,1.0,1.0,True,True,False,False
2624,2624,1.0,1.0,True,True,False,False
2625,2625,1.0,1.0,True,True,False,False
2626,2626,1.0,1.0,True,True,False,False
2627,2627,1.0,1.0,True,True,False,False
2628,2628,1.0,1.0,True,True,False,False
2629,2629,1.0,1.0,True,True,False,False
2630,2630,0.0,1.0,False,False,False,True
2631,2631,1.0,1.0,True,True,False,False
2632,2632,1.0,1.0,True,True,False,False
2633,2633,1.0,1.0,True,True,False,False
2634,2634,0.0,1.0,False,False,False,True
2635,2635,0.0,1.0,False,False,False,True
2636,2636,1.0,1.0,True,True,False,False
2637,2637,1.0,2.0,True,False,False,False
2638,2638,1.0,1.0,True,True,False,False
2639,2639,1.0,1.0,True,True,False,False
2640,2640,1.0,0.0,False,False,True,False
2642,2642,1.0,1.0,True,True,False,False
2643,2643,1.0,1.0,True,True,False,False
2644,2644,1.0,1.0,True,True,False,False
2645,2645,1.0,1.0,True,True,False,False
2646,2646,1.0,0.0,False,False,True,False
2647,2647,1.0,1.0,True,True,False,False
2648,2648,0.0,1.0,False,False,False,True
2649,2649,0.0,1.0,False,False,False,True
2650,2650,0.0,1.0,False,False,False,True
2651,2651,1.0,1.0,True,True,False,False
2652,2652,1.0,1.0,True,True,False,False
2653,2653,1.0,1.0,True,True,False,False
2654,2654,1.0,1.0,True,True,False,False
2655,2655,1.0,1.0,True,True,False,False
2656,2656,0.0,1.0,False,False,False,True
2657,2657,1.0,1.0,True,True,False,False
2658,2658,1.0,1.0,True,True,False,False
2659,2659,1.0,1.0,True,True,False,False
2660,2660,1.0,1.0,True,True,False,False
2661,2661,1.0,1.0,True,True,False,False
2662,2662,1.0,1.0,True,True,False,False
2663,2663,1.0,1.0,True,True,False,False
2664,2664,1.0,1.0,True,True,False,False
2665,2665,1.0,1.0,True,True,False,False
2666,2666,1.0,1.0,True,True,False,False
2667,2667,1.0,1.0,True,True,False,False
2668,2668,1.0,1.0,True,True,False,False
2669,2669,1.0,1.0,True,True,False,False
2670,2670,1.0,1.0,True,True,False,False
2671,2671,1.0,1.0,True,True,False,False
2672,2672,1.0,1.0,True,True,False,False
2673,2673,1.0,1.0,True,True,False,False
2674,2674,1.0,1.0,True,True,False,False
2676,2676,1.0,1.0,True,True,False,False
2677,2677,1.0,1.0,True,True,False,False
2679,2679,1.0,1.0,True,True,False,False
2680,2680,1.0,2.0,True,False,False,False
2681,2681,1.0,1.0,True,True,False,False
2683,2683,1.0,1.0,True,True,False,False
2684,2684,1.0,1.0,True,True,False,False
2685,2685,1.0,1.0,True,True,False,False
2686,2686,1.0,1.0,True,True,False,False
2687,2687,1.0,1.0,True,True,False,False
2688,2688,1.0,1.0,True,True,False,False
2689,2689,1.0,1.0,True,True,False,False
2690,2690,1.0,1.0,True,True,False,False
2691,2691,1.0,1.0,True,True,False,False
2692,2692,1.0,1.0,True,True,False,False
2693,2693,1.0,1.0,True,True,False,False
2694,2694,1.0,1.0,True,True,False,False
2695,2695,1.0,1.0,True,True,False,False
2696,2696,1.0,1.0,True,True,False,False
2697,2697,1.0,0.0,False,False,True,False
2698,2698,1.0,1.0,True,True,False,False
2699,2699,1.0,1.0,True,True,False,False
2700,2700,1.0,1.0,True,True,False,False
2701,2701,1.0,1.0,True,True,False,False
2702,2702,1.0,1.0,True,True,False,False
2704,2704,1.0,1.0,True,True,False,False
2705,2705,1.0,0.0,False,False,True,False
2706,2706,1.0,1.0,True,True,False,False
2708,2708,1.0,1.0,True,True,False,False
2709,2709,1.0,1.0,True,True,False,False
2710,2710,1.0,1.0,True,True,False,False
2711,2711,1.0,1.0,True,True,False,False
2712,2712,1.0,1.0,True,True,False,False
2713,2713,1.0,1.0,True,True,False,False
2714,2714,1.0,1.0,True,True,False,False
2715,2715,1.0,1.0,True,True,False,False
2716,2716,1.0,1.0,True,True,False,False
2717,2717,1.0,0.0,False,False,True,False
2718,2718,1.0,1.0,True,True,False,False
2719,2719,1.0,1.0,True,True,False,False
2720,2720,1.0,1.0,True,True,False,False
2721,2721,1.0,1.0,True,True,False,False
2722,2722,1.0,1.0,True,True,False,False
